institution,city,state,class,sector,enroll_men,enroll_women,sport,partic_men,partic_women,expense_men,expense_women,revenue_men,revenue_women
University of Scranton,Scranton,PA,NCAA Division III without football,"Private nonprofit, 4-year or above",1438,2060,Lacrosse,50,33,169919,134492,169919,134492
University of Scranton,Scranton,PA,NCAA Division III without football,"Private nonprofit, 4-year or above",1438,2060,Soccer,29,34,181981,81138,181981,81138
University of Scranton,Scranton,PA,NCAA Division III without football,"Private nonprofit, 4-year or above",1438,2060,Softball,0,30,0,124179,0,124179
University of Scranton,Scranton,PA,NCAA Division III without football,"Private nonprofit, 4-year or above",1438,2060,Swimming and Diving,12,39,26736,86146,26736,86146
University of Scranton,Scranton,PA,NCAA Division III without football,"Private nonprofit, 4-year or above",1438,2060,Tennis,7,7,32476,35125,32476,35125
University of Scranton,Scranton,PA,NCAA Division III without football,"Private nonprofit, 4-year or above",1438,2060,"Track and Field, Outdoor",34,38,34754,38842,34754,38842
University of Scranton,Scranton,PA,NCAA Division III without football,"Private nonprofit, 4-year or above",1438,2060,"Track and Field, X-Country",18,13,24553,17576,24553,17576
University of Scranton,Scranton,PA,NCAA Division III without football,"Private nonprofit, 4-year or above",1438,2060,Volleyball,0,16,0,29585,0,29585
Seton Hill University,Greensburg,PA,NCAA Division II with football,"Private nonprofit, 4-year or above",525,986,Baseball,52,0,613300,0,613300,0
Seton Hill University,Greensburg,PA,NCAA Division II with football,"Private nonprofit, 4-year or above",525,986,Golf,0,7,0,56831,0,56831
Seton Hill University,Greensburg,PA,NCAA Division II with football,"Private nonprofit, 4-year or above",525,986,Lacrosse,53,28,629054,387001,629054,387001
Seton Hill University,Greensburg,PA,NCAA Division II with football,"Private nonprofit, 4-year or above",525,986,Softball,0,29,0,311745,0,311745
Seton Hill University,Greensburg,PA,NCAA Division II with football,"Private nonprofit, 4-year or above",525,986,Tennis,0,12,0,91642,0,91642
Seton Hill University,Greensburg,PA,NCAA Division II with football,"Private nonprofit, 4-year or above",525,986,"Track and Field, Indoor",41,38,63742,185603,63742,185603
Shippensburg University of Pennsylvania,Shippensburg,PA,NCAA Division II with football,"Public, 4-year or above",2224,2505,Baseball,31,0,268114,0,333000,0
Shippensburg University of Pennsylvania,Shippensburg,PA,NCAA Division II with football,"Public, 4-year or above",2224,2505,All Track Combined,64,71,301054,288593,304164,288554
Shippensburg University of Pennsylvania,Shippensburg,PA,NCAA Division II with football,"Public, 4-year or above",2224,2505,Lacrosse,0,28,0,157888,0,161529
Shippensburg University of Pennsylvania,Shippensburg,PA,NCAA Division II with football,"Public, 4-year or above",2224,2505,Softball,0,25,0,305544,0,305544
Shippensburg University of Pennsylvania,Shippensburg,PA,NCAA Division II with football,"Public, 4-year or above",2224,2505,Swimming,17,25,107746,116935,108542,107506
Shippensburg University of Pennsylvania,Shippensburg,PA,NCAA Division II with football,"Public, 4-year or above",2224,2505,Tennis,0,11,0,45892,0,55551
Slippery Rock University of Pennsylvania,Slippery Rock,PA,NCAA Division II with football,"Public, 4-year or above",3010,3847,Baseball,42,0,266308,0,266308,0
Slippery Rock University of Pennsylvania,Slippery Rock,PA,NCAA Division II with football,"Public, 4-year or above",3010,3847,Lacrosse,0,26,0,218852,0,218852
Slippery Rock University of Pennsylvania,Slippery Rock,PA,NCAA Division II with football,"Public, 4-year or above",3010,3847,Softball,0,22,0,237261,0,237261
Slippery Rock University of Pennsylvania,Slippery Rock,PA,NCAA Division II with football,"Public, 4-year or above",3010,3847,Tennis,0,9,0,207342,0,207342
Slippery Rock University of Pennsylvania,Slippery Rock,PA,NCAA Division II with football,"Public, 4-year or above",3010,3847,"Track and Field, Outdoor",64,75,86775,183829,86775,183829
Susquehanna University,Selinsgrove,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",956,1256,Baseball,65,0,128306,0,128306,0
Susquehanna University,Selinsgrove,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",956,1256,Field Hockey,0,33,0,66224,0,66224
Susquehanna University,Selinsgrove,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",956,1256,Golf,10,6,24510,23865,24510,23865
Susquehanna University,Selinsgrove,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",956,1256,Lacrosse,53,22,119509,72984,119509,72984
Susquehanna University,Selinsgrove,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",956,1256,Soccer,36,41,117760,75371,117760,75371
Susquehanna University,Selinsgrove,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",956,1256,Softball,0,19,0,63637,0,63637
Susquehanna University,Selinsgrove,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",956,1256,Tennis,18,12,29180,28373,29180,28373
Susquehanna University,Selinsgrove,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",956,1256,"Track and Field, Outdoor",23,24,70663,68980,70663,68980
Thaddeus Stevens College of Technology,Lancaster,PA,NJCAA Division III,"Public, 2-year",1069,135,"Track and Field, Outdoor",6,0,5905,0,5905,0
Thaddeus Stevens College of Technology,Lancaster,PA,NJCAA Division III,"Public, 2-year",1069,135,"Track and Field, X-Country",5,1,5085,1018,5085,1018
Temple University,Philadelphia,PA,NCAA Division I-FBS,"Public, 4-year or above",10936,13960,Basketball,15,13,5281968,3147605,5281968,3147605
Temple University,Philadelphia,PA,NCAA Division I-FBS,"Public, 4-year or above",10936,13960,All Track Combined,0,72,0,1532813,0,1532813
Temple University,Philadelphia,PA,NCAA Division I-FBS,"Public, 4-year or above",10936,13960,Fencing,0,15,0,432970,0,432970
Temple University,Philadelphia,PA,NCAA Division I-FBS,"Public, 4-year or above",10936,13960,Field Hockey,0,29,0,1191565,0,1191565
Temple University,Philadelphia,PA,NCAA Division I-FBS,"Public, 4-year or above",10936,13960,Football,119,0,19629844,0,19629844,0
Temple University,Philadelphia,PA,NCAA Division I-FBS,"Public, 4-year or above",10936,13960,Golf,13,0,451841,0,451841,0
Temple University,Philadelphia,PA,NCAA Division I-FBS,"Public, 4-year or above",10936,13960,Gymnastics,0,22,0,1191453,0,1191453
Temple University,Philadelphia,PA,NCAA Division I-FBS,"Public, 4-year or above",10936,13960,Lacrosse,0,32,0,1144752,0,1144752
Temple University,Philadelphia,PA,NCAA Division I-FBS,"Public, 4-year or above",10936,13960,Rowing,67,52,874306,1269624,874306,1269624
Temple University,Philadelphia,PA,NCAA Division I-FBS,"Public, 4-year or above",10936,13960,Soccer,33,31,1475556,1418754,1475556,1418754
Temple University,Philadelphia,PA,NCAA Division I-FBS,"Public, 4-year or above",10936,13960,Tennis,10,12,487244,779620,487244,779620
Temple University,Philadelphia,PA,NCAA Division I-FBS,"Public, 4-year or above",10936,13960,"Track and Field, X-Country",12,0,344434,0,344434,0
Temple University,Philadelphia,PA,NCAA Division I-FBS,"Public, 4-year or above",10936,13960,Volleyball,0,15,0,1116104,0,1116104
Thiel College,Greenville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",366,369,Baseball,30,0,114812,0,114812,0
Thiel College,Greenville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",366,369,Basketball,13,15,125345,100777,125345,100777
Thiel College,Greenville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",366,369,All Track Combined,26,23,69575,64713,69575,64713
Thiel College,Greenville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",366,369,Golf,12,8,27304,27465,27304,27465
Thiel College,Greenville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",366,369,Lacrosse,19,17,90981,80546,90981,80546
Thiel College,Greenville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",366,369,Soccer,21,21,60236,70253,60236,70253
Thiel College,Greenville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",366,369,Softball,0,11,0,74664,0,74664
Thiel College,Greenville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",366,369,Tennis,0,10,0,53802,0,53802
Thiel College,Greenville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",366,369,Volleyball,8,16,47678,77629,47678,77629
Thiel College,Greenville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",366,369,Wrestling,20,0,64203,0,64203,0
Thomas Jefferson University,Philadelphia,PA,NCAA Division II without football,"Private nonprofit, 4-year or above",887,2328,Baseball,46,0,289032,0,298903,0
Thomas Jefferson University,Philadelphia,PA,NCAA Division II without football,"Private nonprofit, 4-year or above",887,2328,Basketball,12,14,482077,436065,480610,491709
Thomas Jefferson University,Philadelphia,PA,NCAA Division II without football,"Private nonprofit, 4-year or above",887,2328,Golf,9,6,89333,69358,87934,85450
Thomas Jefferson University,Philadelphia,PA,NCAA Division II without football,"Private nonprofit, 4-year or above",887,2328,Lacrosse,0,23,0,298757,0,298575
Thomas Jefferson University,Philadelphia,PA,NCAA Division II without football,"Private nonprofit, 4-year or above",887,2328,Rowing,0,27,0,257143,0,257654
Thomas Jefferson University,Philadelphia,PA,NCAA Division II without football,"Private nonprofit, 4-year or above",887,2328,Soccer,23,32,462613,556112,493769,514276
Thomas Jefferson University,Philadelphia,PA,NCAA Division II without football,"Private nonprofit, 4-year or above",887,2328,Softball,0,21,0,289032,0,286856
Thomas Jefferson University,Philadelphia,PA,NCAA Division II without football,"Private nonprofit, 4-year or above",887,2328,Tennis,8,9,182332,180232,148335,186376
Thomas Jefferson University,Philadelphia,PA,NCAA Division II without football,"Private nonprofit, 4-year or above",887,2328,"Track and Field, Outdoor",18,13,151456,180890,175435,181468
Thomas Jefferson University,Philadelphia,PA,NCAA Division II without football,"Private nonprofit, 4-year or above",887,2328,"Track and Field, X-Country",13,9,189812,196330,198783,199243
Thomas Jefferson University,Philadelphia,PA,NCAA Division II without football,"Private nonprofit, 4-year or above",887,2328,Volleyball,0,15,0,226140,0,189234
Ursinus College,Collegeville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",760,724,Baseball,48,0,112772,0,112772,0
Ursinus College,Collegeville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",760,724,Golf,13,5,16929,15513,16929,15513
Ursinus College,Collegeville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",760,724,Lacrosse,50,27,158431,86076,158431,86076
Ursinus College,Collegeville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",760,724,Softball,0,25,0,87156,0,87156
Ursinus College,Collegeville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",760,724,Tennis,11,11,22472,16220,22472,16220
Ursinus College,Collegeville,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",760,724,"Track and Field, Outdoor",53,43,121640,119408,121640,119408
University of Valley Forge,Phoenixville,PA,NCAA Division III without football,"Private nonprofit, 4-year or above",186,210,Baseball,19,0,15407,0,18200,0
University of Valley Forge,Phoenixville,PA,NCAA Division III without football,"Private nonprofit, 4-year or above",186,210,Basketball,14,11,16007,15913,18399,19163
University of Valley Forge,Phoenixville,PA,NCAA Division III without football,"Private nonprofit, 4-year or above",186,210,Softball,0,12,0,13655,0,15191
University of Valley Forge,Phoenixville,PA,NCAA Division III without football,"Private nonprofit, 4-year or above",186,210,Volleyball,13,0,10107,0,10415,0
Villanova University,Villanova,PA,NCAA Division I-FCS,"Private nonprofit, 4-year or above",3159,3634,Baseball,35,0,894110,0,894110,0
Villanova University,Villanova,PA,NCAA Division I-FCS,"Private nonprofit, 4-year or above",3159,3634,Basketball,14,13,12019905,2807561,12019905,2807561
Villanova University,Villanova,PA,NCAA Division I-FCS,"Private nonprofit, 4-year or above",3159,3634,All Track Combined,116,83,1514449,1548843,1514449,1548843
Villanova University,Villanova,PA,NCAA Division I-FCS,"Private nonprofit, 4-year or above",3159,3634,Field Hockey,0,22,0,959308,0,959308
Villanova University,Villanova,PA,NCAA Division I-FCS,"Private nonprofit, 4-year or above",3159,3634,Football,88,0,5968838,0,5968838,0
Villanova University,Villanova,PA,NCAA Division I-FCS,"Private nonprofit, 4-year or above",3159,3634,Golf,11,0,187114,0,187114,0
Villanova University,Villanova,PA,NCAA Division I-FCS,"Private nonprofit, 4-year or above",3159,3634,Lacrosse,44,40,1245839,1148981,1245839,1148981
Villanova University,Villanova,PA,NCAA Division I-FCS,"Private nonprofit, 4-year or above",3159,3634,Rowing,0,49,0,306280,0,306280
Villanova University,Villanova,PA,NCAA Division I-FCS,"Private nonprofit, 4-year or above",3159,3634,Soccer,25,32,1068789,1411352,1068789,1411352
Villanova University,Villanova,PA,NCAA Division I-FCS,"Private nonprofit, 4-year or above",3159,3634,Softball,0,19,0,1351032,0,1351032
Villanova University,Villanova,PA,NCAA Division I-FCS,"Private nonprofit, 4-year or above",3159,3634,Swimming and Diving,19,21,199658,1204968,199658,1204968
Villanova University,Villanova,PA,NCAA Division I-FCS,"Private nonprofit, 4-year or above",3159,3634,Tennis,12,12,115262,148442,115262,148442
Villanova University,Villanova,PA,NCAA Division I-FCS,"Private nonprofit, 4-year or above",3159,3634,Volleyball,0,21,0,1138197,0,1138197
Villanova University,Villanova,PA,NCAA Division I-FCS,"Private nonprofit, 4-year or above",3159,3634,Water Polo,0,16,0,143119,0,143119
Washington & Jefferson College,Washington,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",578,580,Baseball,40,0,203368,0,212528,0
Washington & Jefferson College,Washington,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",578,580,Basketball,18,13,103351,124869,103373,124502
Washington & Jefferson College,Washington,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",578,580,All Track Combined,35,32,52802,51170,51090,49458
Washington & Jefferson College,Washington,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",578,580,Football,110,0,421519,0,444499,0
Washington & Jefferson College,Washington,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",578,580,Golf,12,6,45575,45575,54385,54385
Washington & Jefferson College,Washington,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",578,580,Lacrosse,20,20,82789,93839,84165,98569
Washington & Jefferson College,Washington,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",578,580,Soccer,30,22,111446,80071,134131,79642
Washington & Jefferson College,Washington,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",578,580,Softball,0,18,0,111129,0,114022
Washington & Jefferson College,Washington,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",578,580,Swimming and Diving,0,15,0,47431,0,49357
Washington & Jefferson College,Washington,PA,NCAA Division III with football,"Private nonprofit, 4-year or above",578,580,Swimming,13,0,47757,0,49683,0
